uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH
newid022814,L9241,repo5,1991,,45.46496,-92.39547,"BALSAM LAKE OFF ROCK ISLAND NEAR BALSAM LAKE, WI",0.022,0.032,,,,,,,,6.1,8.9
newid022815,L9241,repo5,1992,,45.46496,-92.39547,"BALSAM LAKE OFF ROCK ISLAND NEAR BALSAM LAKE, WI",0.0084,0.018,,,,,,,,3.4,8.5
newid022816,L9241,repo5,1993,,45.46496,-92.39547,"BALSAM LAKE OFF ROCK ISLAND NEAR BALSAM LAKE, WI",0.0596,0.049,,,,,,,,3,8.8
newid022817,L9241,repo5,1992,,45.46524,-92.44631,"BALSAM LAKE OFF CEDAR ISLAND AT BALSAM LAKE, WI",0.0096,0.02,,,,,,,,5.5,8.5
newid022818,L9241,repo5,1993,,45.46524,-92.44631,"BALSAM LAKE OFF CEDAR ISLAND AT BALSAM LAKE, WI",0.0245,0.024,,,,,,,,4,8.4
newid022819,L9241,repo5,1994,,45.46524,-92.44631,"BALSAM LAKE OFF CEDAR ISLAND AT BALSAM LAKE, WI",0.0184,0.13,,,,,,,,6.7,8.5
newid022820,L9241,repo5,1991,,45.46524,-92.44631,"BALSAM LAKE OFF CEDAR ISLAND AT BALSAM LAKE, WI",0.016,0.019,,,,,,,,5.2,9
newid022821,L9242,repo5,1975,,45.47866,-69.52644,"LOWER WILSON POND NEAR GREENVILLE, ME       0342",6.00E-04,0.01,,,,,,,,6.7,6.7
newid022822,L9242,repo5,1976,,45.47866,-69.52644,"LOWER WILSON POND NEAR GREENVILLE, ME       0342",0.0032,0.01,,,,,,,,5.7,7.3
newid022823,L9242,repo5,1974,,45.47866,-69.52644,"LOWER WILSON POND NEAR GREENVILLE, ME       0342",0.0028,0.01,,,,,,,,5.6,5.9
newid022824,L9241,repo5,1991,,45.48274,-92.44825,"BALSAM LK OFF LITTLE NARROWS NEAR BALSAM LAKE, WI",0.022,0.043,,,,,,,,2.1,8.5
newid022825,L9241,repo5,1992,,45.48274,-92.44825,"BALSAM LK OFF LITTLE NARROWS NEAR BALSAM LAKE, WI",0.0198,0.03,,,,,,,,2.9,8.8
newid022826,L9241,repo5,1993,,45.48274,-92.44825,"BALSAM LK OFF LITTLE NARROWS NEAR BALSAM LAKE, WI",0.0204,0.027,,,,,,,,1.8,8.2
newid022827,L9241,repo5,1994,,45.48274,-92.44825,"BALSAM LK OFF LITTLE NARROWS NEAR BALSAM LAKE, WI",0.0108,0.028,,,,,,,,2.4,8.4
newid022828,L5318,repo5,2010,,45.48362,-84.65837,"BURT LAKE NCB NEAR INDIAN RIVER, MI (PHOTIC ZONE)",0.0014,,,,,,,,,,
newid022829,L9243,repo5,2005,,45.48446,-84.56031,"MULLETT LAKE NEAR ALOHA, MI (PHOTIC ZONE)",0.0017,,,,,,,,,,
newid022830,L5342,repo5,2007,,45.48861,-92.41222,"HALF MOON LAKE -DEEP HOLE- NEAR MILLTOWN, WI",0.0022,0.01,,,,,,,,,9
newid022831,L5339,repo5,2007,,45.49639,-88.085,"GLEN LAKE -DEEP HOLE- NEAR ATHELSTANE, WI",0.0023,0.013,,,,,,,,2.6,8.4
newid022832,L9244,repo5,1976,,45.49755,-69.49366,UPPER WILSON POND NEAR GREENVILLE ME        0410-2,0.0036,0.01,,,,,,,,3.2,7
newid022833,L9244,repo5,1975,,45.49755,-69.49366,UPPER WILSON POND NEAR GREENVILLE ME        0410-2,0.0015,0.01,,,,,,,,3.8,6.7
newid022834,L9244,repo5,1976,,45.50643,-69.48366,UPPER WILSON POND NEAR GREENVILLE           0410-2,0.0035,0.01,,,,,,,,3,7
newid022835,L9244,repo5,1974,,45.50643,-69.48366,UPPER WILSON POND NEAR GREENVILLE           0410-2,0.0027,0.01,,,,,,,,3.7,6
newid022836,L9244,repo5,1975,,45.50643,-69.48366,UPPER WILSON POND NEAR GREENVILLE           0410-2,7.00E-04,0.01,,,,,,,,3.7,6.7
newid022837,L9529,repo5,2011,,45.51873,-122.799,"BARNES ROAD MITIGATION POND, OR",0.0607,0.023,2.26,,,,,,,,
newid022838,L5358,repo5,2001,,45.52829,-92.30047,"BIG ROUND LAKE NEAR MILLTOWN, WI",0.13,0.184,,,,,,,,2.6,9
newid022839,L5364,repo5,2005,,45.53307,-84.39614,"LONG LAKE NEAR ALVERNO, MI (PHOTIC ZONE)",0.0028,,,,,,,,,,
newid022840,L5380,repo5,2004,,45.54523,-91.77767,"DESAIR LAKE, DEEP HOLE, NEAR RICE LAKE, WI",0.0917,0.058,,,,,,,,0.85,6.2
newid022841,L5398,repo5,2007,,45.56139,-92.4325,"MURDOCK LAKE -DEEP SPOT- NEAR LUCK, WI",0.0257,0.047,,,,,,,,0.95,7.6
newid022842,L9245,repo5,1994,,45.57246,-91.56044,"HEMLOCK LAKE NEAR MIKANA, WI",0.0376,0.037,,,,,,,,3.1,8.4
newid022843,L9245,repo5,1997,,45.57246,-91.56044,"HEMLOCK LAKE NEAR MIKANA, WI",0.0254,0.056,,,,,,,,2.2,8.8
newid022844,L9245,repo5,1996,,45.57246,-91.56044,"HEMLOCK LAKE NEAR MIKANA, WI",0.0136,0.034,,,,,,,,2.1,8
newid022845,L9245,repo5,2001,,45.57246,-91.56044,"HEMLOCK LAKE NEAR MIKANA, WI",0.027,0.041,,,,,,,,1.8,7.8
newid022846,L9245,repo5,1993,,45.57246,-91.56044,"HEMLOCK LAKE NEAR MIKANA, WI",0.0607,0.045,,,,,,,,1.8,8.8
newid022847,L5421,repo5,2007,,45.58111,-92.04056,"SPRING LAKE -DEEP HOLE- NEAR CUMBERLAND, WI",0.0042,0.008,,,,,,,,3.35,6.7
newid022848,L5423,repo5,2007,,45.58333,-88.9,"PESHTIGO LAKE -DEEP SPOT- AT CRANDON, WI",0.0116,0.026,,,,,,,,,8.3
newid022849,L9246,repo5,2006,,45.58384,-91.92156,"SILVER LAKE -DEEP HOLE- NEAR CUMBERLAND, WI",0.0108,0.027,,,,,,,,4.2,8.6
newid022850,L9246,repo5,2005,,45.58384,-91.92156,"SILVER LAKE -DEEP HOLE- NEAR CUMBERLAND, WI",0.0091,0.016,,,,,,,,3.4,8.2
newid022851,L9245,repo5,1994,,45.58857,-91.59044,"RED CEDAR LAKE (SOUTH END) AT MIKANA, WI",0.0227,0.024,,,,,,,,3.6,8.5
newid022852,L9245,repo5,2001,,45.58857,-91.59044,"RED CEDAR LAKE (SOUTH END) AT MIKANA, WI",0.013,0.035,,,,,,,,3.6,8.7
newid022853,L9245,repo5,1993,,45.58857,-91.59044,"RED CEDAR LAKE (SOUTH END) AT MIKANA, WI",0.0252,0.02,,,,,,,,2.7,8.8
newid022854,L9245,repo5,1996,,45.58857,-91.59044,"RED CEDAR LAKE (SOUTH END) AT MIKANA, WI",0.0205,0.03,,,,,,,,2,8.8
newid022855,L9245,repo5,1997,,45.58857,-91.59044,"RED CEDAR LAKE (SOUTH END) AT MIKANA, WI",0.0273,0.047,,,,,,,,2.5,8.5
newid022856,L9247,repo5,1975,,45.59062,-67.74279,"TOMAH LAKE NEAR FOREST, ME                  0135",0.0014,0.01,,,,,,,,8.2,6.3
newid022857,L9247,repo5,1976,,45.59062,-67.74279,"TOMAH LAKE NEAR FOREST, ME                  0135",0.0027,0.01,,,,,,,,8.5,6.8
newid022858,L9247,repo5,1974,,45.59062,-67.74279,"TOMAH LAKE NEAR FOREST, ME                  0135",0.0014,0.01,,,,,,,,8.5,6.8
newid022859,L5439,repo5,1996,,45.60217,-92.06629,"KIRBY LAKE (DEEPEST SITE) NEAR CUMBERLAND, WI",0.0074,0.042,,,,,,,,2,6.8
newid022860,L5439,repo5,1995,,45.60217,-92.06629,"KIRBY LAKE (DEEPEST SITE) NEAR CUMBERLAND, WI",0.0064,0.022,,,,,,,,1.8,6.8
newid022861,L9248,repo5,2005,,45.60418,-84.92589,"LARKS LAKE NEAR MARSH CORNER, MI (PHOTIC ZONE)",0.0061,,,,,,,,,,
newid022862,L9249,repo5,1982,,45.60428,-122.7284,SMITH LAKE S 1 NR PORTLAND OR,0.022,,,,,,,,,0.47,7.8
newid022863,L9249,repo5,1982,,45.60956,-122.7312,SMITH LAKE C 2 NR PORTLAND OR,0.029,0.13,,,,,,,,0.36,7.7
newid022864,L9250,repo5,1982,,45.61873,-122.7345,BYBEE LAKE E 8 NR PORTLAND OR,0.033,,,,,,,,,0.38,7.8
newid022865,L9250,repo5,1982,,45.61901,-122.7468,BYBEE LAKE C 3 NR PORTLAND OR,0.04,0.1,,,,,,,,0.52,8.8
newid022866,L5466,repo5,2005,,45.62084,-84.70838,"LANCASTER LAKE NEAR LANCASTER, MI (PHOTIC ZONE)",0.002,,,,,,,,,,
newid022867,L9245,repo5,1993,,45.62357,-91.581,"RED CEDAR LAKE (DEEP HOLE) NEAR MIKANA, WI",0.0281,0.02,,,,,,,,2.1,8.8
newid022868,L9245,repo5,2001,,45.62357,-91.581,"RED CEDAR LAKE (DEEP HOLE) NEAR MIKANA, WI",0.018,0.187,,,,,,,,3.5,8.6
newid022869,L9245,repo5,1996,,45.62357,-91.581,"RED CEDAR LAKE (DEEP HOLE) NEAR MIKANA, WI",0.0197,0.025,,,,,,,,2.7,8.9
newid022870,L9245,repo5,1997,,45.62357,-91.581,"RED CEDAR LAKE (DEEP HOLE) NEAR MIKANA, WI",0.0304,0.047,,,,,,,,3,8.6
newid022871,L9245,repo5,1994,,45.62357,-91.581,"RED CEDAR LAKE (DEEP HOLE) NEAR MIKANA, WI",0.0173,0.024,,,,,,,,3.6,8.4
newid022872,L9251,repo5,1993,,45.63162,-91.81934,"BEAR LAKE AT DEEP HOLE NEAR HAUGEN, WI",0.0176,0.019,,,,,,,,2.4,8.6
newid022873,L9251,repo5,1992,,45.63162,-91.81934,"BEAR LAKE AT DEEP HOLE NEAR HAUGEN, WI",0.012,0.027,,,,,,,,2.7,8.1
newid022874,L5487,repo5,2007,,45.65056,-89.70889,"WEST MITCHELL LAKE -DEEP SPOT- NEAR HARSHAW, WI",0.001,0.013,,,,,,,,,4.9
newid022875,L9252,repo5,1993,,45.6519,-91.58294,"BALSAM LAKE NEAR BIRCHWOOD, WI",0.0094,0.017,,,,,,,,3.3,8.6
newid022876,L9252,repo5,2001,,45.6519,-91.58294,"BALSAM LAKE NEAR BIRCHWOOD, WI",0.017,0.037,,,,,,,,3.6,8.7
newid022877,L9252,repo5,1996,,45.6519,-91.58294,"BALSAM LAKE NEAR BIRCHWOOD, WI",0.0117,0.03,,,,,,,,2.9,8.8
newid022878,L9252,repo5,1994,,45.6519,-91.58294,"BALSAM LAKE NEAR BIRCHWOOD, WI",0.011,0.023,,,,,,,,3.6,8.4
newid022879,L9252,repo5,1997,,45.6519,-91.58294,"BALSAM LAKE NEAR BIRCHWOOD, WI",0.021,0.379,,,,,,,,2.4,8.6
newid022880,L5490,repo5,2007,,45.655,-89.54056,"SOO LAKE -DEEP HOLE- NEAR RHINELANDER, WI",0.0041,0.016,,,,,,,,2.3,6.9
newid022881,L9253,repo5,1974,,45.66162,-97.31454,126N53W29DDC R,0.007,0.042,,,,,,,,1.8288,8.9
newid022882,L9254,repo5,1976,,45.67923,-67.80529,"EASTERN GRAND LAKE AT FOREST CITY, ME       1070",0.0021,0.01,,,,,,,,9.2,7
newid022883,L9254,repo5,1974,,45.67923,-67.80529,"EASTERN GRAND LAKE AT FOREST CITY, ME       1070",0.0012,0.01,,,,,,,,7.9,7.1
newid022884,L9254,repo5,1975,,45.67923,-67.80529,"EASTERN GRAND LAKE AT FOREST CITY, ME       1070",9.00E-04,0.01,,,,,,,,8.5,6.8
newid022885,L9253,repo5,1974,,45.68051,-97.32343,126N53W20CAA R,0.0148,0.068,,,,,,,,3.2004,8.8
newid022886,L5509,repo5,2003,,45.69307,-84.74366,"LAKE PARADISE NEAR CARP LAKE, MI (PHOTIC ZONE)",0.0055,,,,,,,,,,
newid022887,L5530,repo5,2007,,45.71667,-89.86639,"WILLOW RESERVOIR -DEEP SPOT- NEAR HAZELHURST, WI",0.0262,0.048,,,,,,,,0.8,8.4
newid022888,L5546,repo5,2007,,45.72278,-92.16806,"UNNAMED LAKE -CENTER- NEAR CLAM FALLS, WI",0.0099,0.08,,,,,,,,1.8,8.2
newid022889,L9255,repo5,2009,,45.73856,-91.90323,"SHELL LAKE AT DEEP HOLE AT SHELL LAKE, WI",0.0179,0.028,,,,,,,,4.5,8.6
newid022890,L9256,repo5,1989,,45.7408,-94.9553,"SAUK LAKE SITE 11 AT SAUK CENTRE, MN",0.057,0.1,,,,,,,,1.62,9
newid022891,L9256,repo5,1988,,45.7408,-94.9553,"SAUK LAKE SITE 11 AT SAUK CENTRE, MN",0.057,0.15,,,,,,,,1.22,8.9
newid022892,L5558,repo5,2007,,45.74417,-89.08889,"CROOKED LAKE -DEEP HOLE- NEAR THREE LAKES, WI",0.0116,0.019,,,,,,,,2,8.2
newid022893,L9254,repo5,1976,,45.747,-67.79057,EASTERN GRAND LAKE AT FOREST CITY ME        1070,0.002,0.01,,,,,,,,8.4,7
newid022894,L9254,repo5,1975,,45.747,-67.79057,EASTERN GRAND LAKE AT FOREST CITY ME        1070,0.0014,0.01,,,,,,,,7.5,6.8
newid022895,L9254,repo5,1974,,45.747,-67.79057,EASTERN GRAND LAKE AT FOREST CITY ME        1070,0.0013,0.01,,,,,,,,8.1,7.1
newid022896,L5565,repo5,2007,,45.75056,-87.82028,"MARY LAKE NEAR LORETTO, MI (PHOTIC ZONE)",0.0017,,,,,,,,,,
newid022897,L9256,repo5,1988,,45.75469,-94.96086,"SAUK LAKE SITE 10 AT SAUK CENTRE, MN",0.0603,0.18,,,,,,,,1.1,8.9
newid022898,L9256,repo5,1989,,45.75469,-94.96086,"SAUK LAKE SITE 10 AT SAUK CENTRE, MN",0.0406,0.09,,,,,,,,1.62,9.3
newid022899,L9257,repo5,2002,,45.75496,-87.7854,"HAMILTON LAKE NR WAUCEDAH, MI (PHOTIC ZONE)",0.006,,,,,,,,,,
newid022900,L5519,repo5,1979,,45.75857,-96.64535,127N48W26BBC R,0.106,0.344,,,,,,,,1.1,8.4
newid022901,L5519,repo5,1978,,45.75857,-96.64535,127N48W26BBC R,0.128,0.082,,,,,,,,,8.6
newid022902,L5519,repo5,1989,,45.75857,-96.64535,127N48W26BBC R,0.193,0.211,,,,,,,,,
newid022903,L5576,repo5,2007,,45.76306,-90.65917,"PRICE LAKE -DEEP SPOT- NEAR LUGERVILLE, WI",0.02,0.024,,,,,,,,1.15,7.8
newid022904,L5588,repo5,2007,,45.77111,-92.13917,"BASHAW LAKE -DEEP SPOT- NEAR HERTEL, WI",0.116,0.121,,,,,,,,0.5,8.8
newid022905,L9256,repo5,1989,,45.78219,-94.92974,"SAUK LAKE SITE 7 AT SAUK CENTRE, MN",0.0483,0.06,,,,,,,,2.59,8.8
newid022906,L9256,repo5,1988,,45.78219,-94.92974,"SAUK LAKE SITE 7 AT SAUK CENTRE, MN",0.0625,0.1,,,,,,,,1.31,9
newid022907,L5600,repo5,2007,,45.78583,-88.36611,"BUCKSKIN LAKE -CENTER- NEAR FENCE, WI",0.0018,0.015,,,,,,,,1.3,8.7
newid022908,L5599,repo5,2007,,45.78611,-89.95833,"SWAMSAUGER LAKE -DEEP SPOT- NEAR HAZELHURST, WI",0.012,0.034,,,,,,,,1,7
newid022909,L5603,repo5,1999,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.013,0.024,,,,,,,,2.6,8
newid022910,L5603,repo5,1993,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.0221,0.196,,,,,,,,2.4,8.9
newid022911,L5603,repo5,1989,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.022,0.021,,,,,,,,3.4,8.1
newid022912,L5603,repo5,2001,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.011,0.027,,,,,,,,2.4,8.6
newid022913,L5603,repo5,2000,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.008,0.078,,,,,,,,3.3,8.2
newid022914,L5603,repo5,1998,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.018,0.042,,,,,,,,2.2,8
newid022915,L5603,repo5,1992,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.015,0.033,,,,,,,,4.4,8.8
newid022916,L5603,repo5,1990,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.012,0.029,,,,,,,,2.7,7.4
newid022917,L5603,repo5,1996,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.0161,0.027,,,,,,,,2.4,8.9
newid022918,L5603,repo5,1991,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.014,0.035,,,,,,,,3,8.9
newid022919,L5603,repo5,1995,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.0093,0.02,,,,,,,,3.1,7.9
newid022920,L5603,repo5,1988,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.02,0.027,,,,,,,,3.6,8.6
newid022921,L5603,repo5,1994,,45.78995,-91.51017,"BIG SISSABAGAMA LAKE NEAR STONE LAKE, WI",0.0119,0.285,,,,,,,,3.5,8.2
newid022922,L5623,repo5,1979,,45.79718,-96.61285,127N48W12DBA R,0.0498,0.402,,,,,,,,1,8.6
newid022923,L5623,repo5,1978,,45.79718,-96.61285,127N48W12DBA R,0.0345,0.035,,,,,,,,,8.2
newid022924,L9528,repo5,2001,,45.79802,-96.50951,"TRD WETLAND AT WHEATON HIGH SCHOOL IN WHEATON, MN",0.0084,,,,,,,,,,7.7
newid022925,L9258,repo5,2007,,45.7985,-89.65342,"MUD LAKE -DEEP HOLE- NEAR HAZELHURST, WI",0.0013,0.012,,,,,,,,3.45,7.5
newid022926,L9256,repo5,1989,,45.79885,-94.93641,"SAUK LAKE SITE 4 AT SAUK CENTRE, MN",0.0417,0.06,,,,,,,,2.46,8.9
newid022927,L9256,repo5,1988,,45.79885,-94.93641,"SAUK LAKE SITE 4 AT SAUK CENTRE, MN",0.0428,0.08,,,,,,,,1.34,9.1
newid022928,L5603,repo5,1999,,45.79995,-91.52489,"BIG SISSABAGAMA LAKE-NORTH SITE-NEAR STONE LAKE,WI",0.016,0.024,,,,,,,,2.6,8.1
newid022929,L5603,repo5,2001,,45.79995,-91.52489,"BIG SISSABAGAMA LAKE-NORTH SITE-NEAR STONE LAKE,WI",0.011,0.021,,,,,,,,2.3,8.5
newid022930,L5603,repo5,1998,,45.79995,-91.52489,"BIG SISSABAGAMA LAKE-NORTH SITE-NEAR STONE LAKE,WI",0.0106,0.032,,,,,,,,2.4,7.9
newid022931,L5603,repo5,2000,,45.79995,-91.52489,"BIG SISSABAGAMA LAKE-NORTH SITE-NEAR STONE LAKE,WI",0.007,0.049,,,,,,,,3.4,8.3
newid022932,L5623,repo5,1978,,45.80524,-96.60285,127N47W 6CCC R,0.0995,0.047,,,,,,,,0.35,7.8
newid022933,L9256,repo5,1988,,45.81552,-94.91308,"SAUK LAKE SITE 2 AT SAUK CENTRE, MN",0.0889,0.08,,,,,,,,1.43,8.9
newid022934,L9256,repo5,1989,,45.81552,-94.91308,"SAUK LAKE SITE 2 AT SAUK CENTRE, MN",0.034,0.05,,,,,,,,2.7,9
newid022935,L5639,repo5,2001,,45.81939,-92.22797,"BIG SAND LAKE AT DEEP HOLE NEAR HERTEL, WI",0.0052,0.024,,,,,,,,3.6,8.8
newid022936,L5639,repo5,2001,,45.82245,-92.21213,"BIG SAND LAKE-EAST SITE-NEAR HERTEL, WI",0.004,0.013,,,,,,,,4.1,8.6
newid022937,L5623,repo5,1979,,45.82413,-96.5809,128N47W32CCA R,0.136,0.252,,,,,,,,2.3,9.3
newid022938,L5623,repo5,1978,,45.82413,-96.5809,128N47W32CCA R,0.14,0.056,,,,,,,,0.3,8.1
newid022939,L5660,repo5,2003,,45.82912,-91.81101,"SPOONER LAKE SE SITE NEAR SPOONER, WI",0.0085,0.04,,,,,,,,1.7,9.1
newid022940,L5660,repo5,2002,,45.82912,-91.81101,"SPOONER LAKE SE SITE NEAR SPOONER, WI",0.0196,0.068,,,,,,,,2,8.8
newid022941,L5660,repo5,2004,,45.82912,-91.81101,"SPOONER LAKE SE SITE NEAR SPOONER, WI",0.0227,0.058,,,,,,,,2.8,8.8
newid022942,L9259,repo5,2007,,45.83806,-88.03194,"ANTOINE LAKE NEAR IRON MOUNTAIN, MI (PHOTIC ZONE)",0.002,,,,,,,,,,
newid022943,L5660,repo5,2002,,45.84273,-91.82601,"SPOONER LAKE AT DEEP HOLE NEAR SPOONER, WI",0.0493,0.066,,,,,,,,1.4,9.1
newid022944,L5660,repo5,2003,,45.84273,-91.82601,"SPOONER LAKE AT DEEP HOLE NEAR SPOONER, WI",0.0057,0.026,,,,,,,,2.7,8.7
newid022945,L5660,repo5,2004,,45.84273,-91.82601,"SPOONER LAKE AT DEEP HOLE NEAR SPOONER, WI",0.0091,0.035,,,,,,,,3,9
newid022946,L5678,repo5,2002,,45.85301,-88.07041,"BASS LAKE NR IRON MOUNTAIN, MI (PHOTIC ZONE)",0.002,,,,,,,,,,
newid022947,L5683,repo5,2007,,45.85694,-90.165,RILEY LAKE -DEEP SPOT- NEAR FIFIELD,0.0164,0.026,,,,,,,,0.55,7.8
newid022948,L9260,repo5,2007,,45.85944,-88.14278,"ELLWOOD LAKE -DEEP HOLE- NEAR SPREAD EAGLE, WI",0.0025,0.012,,,,,,,,2.95,8.6
newid022949,L5700,repo5,2003,,45.86245,-89.7407,"KAWAGUESAGA LAKE, SOUTH SITE, NEAR MINOCQUA, WI",0.014,0.028,,,,,,,,3.6,7.8
newid022950,L5695,repo5,2007,,45.86611,-89.30083,"ALDRIDGE LAKE -DEEP HOLE- NEAR EAGLE RIVER, WI",0.0035,0.029,,,,,,,,1.55,7
newid022951,L9261,repo5,2003,,45.86829,-89.71459,"MINOCQUA LAKE, SOUTH BAY, AT MINOCQUA, WI",0.0094,0.019,,,,,,,,4.6,7.7
newid022952,L5700,repo5,2007,,45.86884,-89.73293,"KAWAGUESAGA LAKE, DEEP HOLE, NEAR MINOCQUA, WI",0.0169,0.027,,,,,,,,4.6,7.9
newid022953,L5700,repo5,2006,,45.86884,-89.73293,"KAWAGUESAGA LAKE, DEEP HOLE, NEAR MINOCQUA, WI",0.0211,0.207,,,,,,,,4.9,8.2
newid022954,L5700,repo5,2003,,45.86884,-89.73293,"KAWAGUESAGA LAKE, DEEP HOLE, NEAR MINOCQUA, WI",0.0168,0.131,,,,,,,,3.6,7.9
newid022955,L9261,repo5,2003,,45.87051,-89.69126,"MINOCQUA LAKE DEEP HOLE AT MINOCQUA, WI",0.0118,0.033,,,,,,,,4.5,7.7
newid022956,L9261,repo5,2006,,45.87051,-89.69126,"MINOCQUA LAKE DEEP HOLE AT MINOCQUA, WI",0.0098,0.02,,,,,,,,3.3,8.5
newid022957,L9261,repo5,2007,,45.87051,-89.69126,"MINOCQUA LAKE DEEP HOLE AT MINOCQUA, WI",0.0102,0.024,,,,,,,,4.9,8.3
newid022958,L9261,repo5,2006,,45.87551,-89.71154,"MINOCQUA LAKE, NORTH BAY, AT MINOCQUA, WI",0.0225,0.028,,,,,,,,4.1,8.8
newid022959,L9261,repo5,2003,,45.87551,-89.71154,"MINOCQUA LAKE, NORTH BAY, AT MINOCQUA, WI",0.021,0.037,,,,,,,,4.2,8.3
newid022960,L9261,repo5,2007,,45.87551,-89.71154,"MINOCQUA LAKE, NORTH BAY, AT MINOCQUA, WI",0.0186,0.028,,,,,,,,4.7,8.2
newid022961,L5742,repo5,2007,,45.89667,-87.93333,"CARNEY LAKE NEAR QUINNESEC, MI (PHOTIC ZONE)",0.0048,,,,,,,,,,
newid022962,L5766,repo5,1995,,45.90717,-89.42986,"ALMA LAKE NEAR ST. GERMAIN, WI",0.0054,0.016,,,,,,,,4.2,6.5
newid022963,L5766,repo5,1992,,45.90717,-89.42986,"ALMA LAKE NEAR ST. GERMAIN, WI",0.0045,0.012,,,,,,,,3.2,6.8
newid022964,L5766,repo5,1996,,45.90717,-89.42986,"ALMA LAKE NEAR ST. GERMAIN, WI",0.0045,0.017,,,,,,,,4.1,6.6
newid022965,L5766,repo5,1994,,45.90717,-89.42986,"ALMA LAKE NEAR ST. GERMAIN, WI",0.0035,0.015,,,,,,,,4.4,6.8
newid022966,L5766,repo5,1993,,45.90717,-89.42986,"ALMA LAKE NEAR ST. GERMAIN, WI",0.0048,0.012,,,,,,,,5.4,6.5
newid022967,L5796,repo5,2000,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.0031,0.012,,,,,,,,1.2,7.8
newid022968,L5796,repo5,2002,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.016,0.025,,,,,,,,3.35,9
newid022969,L5796,repo5,1996,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.008,0.264,,,,,,,,3.2,7.4
newid022970,L5796,repo5,1997,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.0121,0.038,,,,,,,,4.6,7.7
newid022971,L5796,repo5,1991,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.009,0.011,,,,,,,,3.5,8
newid022972,L5796,repo5,1993,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.0057,0.012,,,,,,,,4.4,7.3
newid022973,L5796,repo5,2003,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.0083,0.035,,,,,,,,3.05,8.2
newid022974,L5796,repo5,2001,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.014,0.026,,,,,,,,4.2,7.8
newid022975,L5796,repo5,1999,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.0043,0.015,,,,,,,,3.4,8.1
newid022976,L5796,repo5,2015,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.0064,0.038,,,,,,,,,
newid022977,L5796,repo5,2016,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.0144,0.033,,,,,,,,,
newid022978,L5796,repo5,2014,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.0046,0.022,,,,,,,,,
newid022979,L5796,repo5,1994,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.0103,0.556,,,,,,,,3.5,7.8
newid022980,L5796,repo5,1992,,45.90773,-89.47347,"LITTLE ST. GERMAIN LAKE-WEST BAY-AT ST. GERMAIN,WI",0.009,0.12,,,,,,,,3.4,7.4
newid022981,L5768,repo5,2002,,45.90995,-87.9318,"ROCK LAKE NR MERRIMAN, MI (PHOTIC ZONE)",0.007,,,,,,,,,,
newid022982,L5796,repo5,1996,,45.91023,-89.45236,"LITTLE ST. GERMAIN LK-SOUTH BAY-NR ST. GERMAIN, WI",0.013,0.022,,,,,,,,2.6,7.8
